MODL,REPL,MULT,DIST,TREE,ESTI_LNTH,TRUE_LNTH
100M3,R2,0.01,JC,NJ,NA,0.179615638891
100M3,R2,0.01,JC,NJ,NA,0.225762556851
100M3,R2,0.01,JC,NJ,NA,0.217546855201
100M3,R2,0.01,JC,NJ,NA,0.542844959953
100M3,R2,0.01,JC,NJ,NA,0.15741040427
100M3,R2,0.01,JC,NJ,NA,0.169723275357
100M3,R2,0.01,JC,NJ,NA,0.611454337939
100M3,R2,0.01,JC,NJ,NA,0.047744452297
100M3,R2,0.01,JC,NJ,NA,0.026492660474
100M3,R2,0.01,JC,NJ,NA,0.310343868977
100M3,R2,0.01,JC,NJ,NA,0.183005268932
100M3,R2,0.01,JC,NJ,NA,0.039946837151
100M3,R2,0.01,JC,NJ,NA,0.205704807146
100M3,R2,0.01,JC,NJ,NA,0.086600272298
100M3,R2,0.01,JC,NJ,NA,0.05040234442
100M3,R2,0.01,JC,NJ,NA,0.15713872877
100M3,R2,0.01,JC,NJ,NA,0.028352560451
100M3,R2,0.01,JC,NJ,NA,0.10162468719
100M3,R2,0.01,JC,NJ,NA,0.605286797034
100M3,R2,0.01,JC,NJ,NA,0.092062586939
100M3,R2,0.01,JC,NJ,NA,0.094789980906
100M3,R2,0.01,JC,NJ,NA,0.042142891391
100M3,R2,0.01,JC,NJ,NA,0.345719730586
100M3,R2,0.01,JC,NJ,NA,0.010110529416
100M3,R2,0.01,JC,NJ,NA,0.183355934405
100M3,R2,0.01,JC,NJ,NA,0.026255566924
100M3,R2,0.01,JC,NJ,NA,0.029361545266
100M3,R2,0.01,JC,NJ,NA,0.170641920573
100M3,R2,0.01,JC,NJ,NA,0.304072640651
100M3,R2,0.01,JC,NJ,NA,0.153418065477
100M3,R2,0.01,JC,NJ,NA,0.219963311718
100M3,R2,0.01,JC,NJ,NA,0.102462330401
100M3,R2,0.01,JC,NJ,NA,0.771950731984
100M3,R2,0.01,JC,NJ,NA,0.103935389272
100M3,R2,0.01,JC,NJ,NA,0.269320729164
100M3,R2,0.01,JC,NJ,NA,0.121502802784
100M3,R2,0.01,JC,NJ,NA,0.10425808766
100M3,R2,0.01,JC,NJ,NA,0.073888098527
100M3,R2,0.01,JC,NJ,NA,0.081535621601
100M3,R2,0.01,JC,NJ,NA,0.44310201004
100M3,R2,0.01,JC,NJ,NA,0.076441631337
100M3,R2,0.01,JC,NJ,NA,0.056592093658
100M3,R2,0.005,JC,NJ,0.127663,NA
100M3,R2,0.005,JC,NJ,0.004836,NA
100M3,R2,0.005,JC,NJ,0.08646200000000001,NA
100M3,R2,0.005,JC,NJ,0.0056430000000000004,NA
100M3,R2,0.005,JC,NJ,0.018655,NA
100M3,R2,0.005,JC,NJ,0.1407865,NA
100M3,R2,0.005,JC,NJ,0.0112645,NA
100M3,R2,0.005,JC,NJ,0.056121,NA
100M3,R2,0.005,JC,NJ,0.1358755,NA
100M3,R2,0.005,JC,NJ,0.025335999999999997,NA
100M3,R2,0.005,JC,NJ,0.06027250000000001,NA
100M3,R2,0.005,JC,NJ,0.0184705,NA
100M3,R2,0.005,JC,NJ,0.0729375,NA
100M3,R2,0.005,JC,NJ,0.0734805,NA
100M3,R2,0.005,JC,NJ,0.08815200000000001,NA
100M3,R2,0.005,JC,NJ,0.008119,NA
100M3,R2,0.005,JC,NJ,0.0173215,NA
100M3,R2,0.005,JC,NJ,0.09873749999999999,NA
100M3,R2,0.005,JC,NJ,0.030087000000000003,0.020169599601
100M3,R2,0.005,JC,NJ,0.0225455,NA
100M3,R2,0.005,JC,NJ,0.0063385,NA
100M3,R2,0.005,JC,NJ,0.0034635,NA
100M3,R2,0.005,JC,NJ,0.0221805,NA
100M3,R2,0.005,JC,NJ,0.058377,0.017272589693
100M3,R2,0.005,JC,NJ,0.0038815,0.069554229877
100M3,R2,0.005,JC,NJ,0.020278,NA
100M3,R2,0.005,JC,NJ,0.1776035,NA
100M3,R2,0.005,JC,NJ,0.12988,NA
100M3,R2,0.005,JC,NJ,0.089516,NA
100M3,R2,0.005,JC,NJ,0.033831,NA
100M3,R2,0.005,JC,NJ,0.014467,NA
100M3,R2,0.005,JC,NJ,0.120716,NA
100M3,R2,0.005,JC,NJ,0.004493,NA
100M3,R2,0.005,JC,NJ,0.0038740000000000003,NA
100M3,R2,0.005,JC,NJ,0.0435465,NA
100M3,R2,0.005,JC,NJ,0.0489245,NA
100M3,R2,0.005,JC,NJ,0.07711,NA
100M3,R2,0.005,JC,NJ,0.0905045,NA
100M3,R2,0.005,JC,NJ,0.064284,NA
100M3,R2,0.005,JC,NJ,0.10450250000000001,NA
100M3,R2,0.005,JC,NJ,0.036750500000000005,0.048085853965
100M3,R2,0.005,JC,NJ,0.1220355,NA
100M3,R2,0.005,JC,NJ,0.1251795,0.112556149558
100M3,R2,0.005,JC,NJ,0.0983255,NA
100M3,R2,0.005,JC,NJ,0.0914585,NA
100M3,R2,0.005,JC,NJ,0.0320285,0.033052550069
100M3,R2,0.005,JC,NJ,0.053212,0.067794102119
100M3,R2,0.005,JC,NJ,0.044820000000000006,NA
100M3,R2,0.005,JC,NJ,0.0718735,NA
100M3,R2,0.005,JC,NJ,0.037034500000000005,NA
100M3,R2,0.005,JC,NJ,0.0300385,NA
100M3,R2,0.005,JC,NJ,0.015505500000000002,0.012200138312
100M3,R2,0.005,JC,NJ,0.0786705,NA
100M3,R2,0.005,JC,NJ,0.273342,NA
100M3,R2,0.005,JC,NJ,0.077241,NA
100M3,R2,0.005,JC,NJ,0.035286,0.05415829586
100M3,R2,0.005,JC,NJ,0.007664,NA
100M3,R2,0.005,JC,NJ,0.166197,NA
100M3,R2,0.005,JC,NJ,0.0372375,0.045927713365
100M3,R2,0.005,JC,NJ,0.066165,0.048213089187
100M3,R2,0.005,JC,NJ,0.2856575,NA
100M3,R2,0.005,JC,NJ,0.017229,0.01950960096
100M3,R2,0.005,JC,NJ,0.09262100000000001,NA
100M3,R2,0.005,JC,NJ,0.1430625,NA
100M3,R2,0.005,JC,NJ,0.0113195,NA
100M3,R2,0.005,JC,NJ,0.082493,NA
100M3,R2,0.005,JC,NJ,0.1238495,NA
100M3,R2,0.005,JC,NJ,0.2994445,NA
100M3,R2,0.005,JC,NJ,0.0146805,NA
100M3,R2,0.005,JC,NJ,0.13841150000000002,0.119145720815
100M3,R2,0.005,JC,NJ,0.114073,0.492894530435
100M3,R2,0.005,JC,NJ,0.302147,0.006934173914
100M3,R2,0.005,JC,NJ,0.275431,NA
100M3,R2,0.005,JC,NJ,0.012116499999999999,NA
100M3,R2,0.005,JC,NJ,0.026277,NA
100M3,R2,0.005,JC,NJ,0.13929750000000002,NA
100M3,R2,0.005,JC,NJ,0.1315385,NA
100M3,R2,0.005,JC,NJ,0.022305500000000002,NA
100M3,R2,0.005,JC,NJ,0.004902500000000001,NA
100M3,R2,0.005,JC,NJ,0.0277765,NA
100M3,R2,0.005,JC,NJ,0.150506,NA
100M3,R2,0.005,JC,NJ,0.010094,NA
100M3,R2,0.005,JC,NJ,0.0680495,NA
100M3,R2,0.005,JC,NJ,0.0383335,NA
100M3,R2,0.005,JC,NJ,0.089633,NA
100M3,R2,0.005,JC,NJ,0.0095745,NA
100M3,R2,0.005,JC,NJ,0.1533065,NA
100M3,R2,0.005,JC,NJ,0.12441250000000001,NA
100M3,R2,0.005,JC,NJ,0.0414485,NA
100M3,R2,0.005,JC,NJ,0.127089,NA
100M3,R2,0.005,JC,NJ,0.058343,NA
100M3,R2,0.005,JC,NJ,0.047065,NA
100M3,R2,0.005,JC,NJ,0.008577,0.337668778966
100M3,R2,0.005,JC,NJ,0.2946615,NA
100M3,R2,0.005,JC,NJ,0.0010585,NA
100M3,R2,0.005,JC,NJ,0.10254250000000001,NA
100M3,R2,0.005,JC,NJ,0.021118500000000002,0.060373966562
100M3,R2,0.005,JC,NJ,0.3837795,NA
100M3,R2,0.005,JC,NJ,NA,0.021317533518
100M3,R2,0.005,JC,NJ,NA,0.020268222932
100M3,R2,0.005,JC,NJ,NA,0.00773469322
100M3,R2,0.005,JC,NJ,NA,0.000807751404
100M3,R2,0.005,JC,NJ,NA,0.022841442149
100M3,R2,0.005,JC,NJ,NA,0.07150133692
100M3,R2,0.005,JC,NJ,NA,0.004525192929
100M3,R2,0.005,JC,NJ,NA,0.038045589279
100M3,R2,0.005,JC,NJ,NA,0.155866132371
100M3,R2,0.005,JC,NJ,NA,0.133016076454
100M3,R2,0.005,JC,NJ,NA,0.083334067344
100M3,R2,0.005,JC,NJ,NA,0.119673913747
100M3,R2,0.005,JC,NJ,NA,0.035643066638
100M3,R2,0.005,JC,NJ,NA,0.055311387094
100M3,R2,0.005,JC,NJ,NA,0.007674735187
100M3,R2,0.005,JC,NJ,NA,0.003467866856
100M3,R2,0.005,JC,NJ,NA,0.03730219935
100M3,R2,0.005,JC,NJ,NA,0.067558729763
100M3,R2,0.005,JC,NJ,NA,0.088358849557
100M3,R2,0.005,JC,NJ,NA,0.093172936383
100M3,R2,0.005,JC,NJ,NA,0.065373029774
100M3,R2,0.005,JC,NJ,NA,0.085102664123
100M3,R2,0.005,JC,NJ,NA,0.023462941135
100M3,R2,0.005,JC,NJ,NA,0.063273822334
100M3,R2,0.005,JC,NJ,NA,0.072511261953
100M3,R2,0.005,JC,NJ,NA,0.161738727966
100M3,R2,0.005,JC,NJ,NA,0.026712169114
100M3,R2,0.005,JC,NJ,NA,0.06503598675
100M3,R2,0.005,JC,NJ,NA,0.120641077906
100M3,R2,0.005,JC,NJ,NA,0.005418929192
100M3,R2,0.005,JC,NJ,NA,0.007897571458
100M3,R2,0.005,JC,NJ,NA,0.09182742591
100M3,R2,0.005,JC,NJ,NA,0.013376072953
100M3,R2,0.005,JC,NJ,NA,0.119724987775
100M3,R2,0.005,JC,NJ,NA,0.079207835202
100M3,R2,0.005,JC,NJ,NA,0.015057837767
100M3,R2,0.005,JC,NJ,NA,0.004469007214
100M3,R2,0.005,JC,NJ,NA,0.112393122052
100M3,R2,0.005,JC,NJ,NA,0.065275801756
100M3,R2,0.005,JC,NJ,NA,0.127452572321
100M3,R2,0.005,JC,NJ,NA,0.150609731083
100M3,R2,0.005,JC,NJ,NA,0.315314445795
100M3,R2,0.005,JC,NJ,NA,0.095786394306
100M3,R2,0.005,JC,NJ,NA,0.139184119308
100M3,R2,0.005,JC,NJ,NA,0.285808165674
100M3,R2,0.005,JC,NJ,NA,0.001191278821
100M3,R2,0.005,JC,NJ,NA,0.127533888005
100M3,R2,0.005,JC,NJ,NA,0.007868869176
100M3,R2,0.005,JC,NJ,NA,0.053097043379
100M3,R2,0.005,JC,NJ,NA,0.024206467847
100M3,R2,0.005,JC,NJ,NA,0.093693374026
100M3,R2,0.005,JC,NJ,NA,0.019778389691
100M3,R2,0.005,JC,NJ,NA,0.058429366699
100M3,R2,0.005,JC,NJ,NA,0.029348957572
100M3,R2,0.005,JC,NJ,NA,0.086008832329
100M3,R2,0.005,JC,NJ,NA,0.305477203297
100M3,R2,0.005,JC,NJ,NA,0.083127782924
100M3,R2,0.005,JC,NJ,NA,0.328676185028
100M3,R2,0.005,JC,NJ,NA,0.048124990907
100M3,R2,0.005,JC,NJ,NA,0.170611755945
100M3,R2,0.005,JC,NJ,NA,0.103396716889
100M3,R2,0.005,JC,NJ,NA,0.010809291006
100M3,R2,0.005,JC,NJ,NA,0.121551092576
100M3,R2,0.005,JC,NJ,NA,0.094077261069
100M3,R2,0.005,JC,NJ,NA,0.019436963246
100M3,R2,0.005,JC,NJ,NA,0.031746055793
100M3,R2,0.005,JC,NJ,NA,0.052315566993
100M3,R2,0.005,JC,NJ,NA,0.011770919191
100M3,R2,0.005,JC,NJ,NA,0.046139483088
100M3,R2,0.005,JC,NJ,NA,0.007502612303
100M3,R2,0.005,JC,NJ,NA,0.14506043062
100M3,R2,0.005,JC,NJ,NA,0.027351874967
100M3,R2,0.005,JC,NJ,NA,0.049297082303
100M3,R2,0.005,JC,NJ,NA,0.143847863752
100M3,R2,0.005,JC,NJ,NA,0.118937435464
100M3,R2,0.005,JC,NJ,NA,0.006457828793
100M3,R2,0.005,JC,NJ,NA,0.020326206778
100M3,R2,0.005,JC,NJ,NA,0.046251404573
100M3,R2,0.005,JC,NJ,NA,0.329639345129
100M3,R2,0.005,JC,NJ,NA,0.130068125957
100M3,R2,0.001,JC,NJ,0.0255326,NA
100M3,R2,0.001,JC,NJ,0.0009672,NA
100M3,R2,0.001,JC,NJ,0.0172924,NA
100M3,R2,0.001,JC,NJ,0.0011286,NA
100M3,R2,0.001,JC,NJ,0.003731,NA
100M3,R2,0.001,JC,NJ,0.0281573,NA
100M3,R2,0.001,JC,NJ,0.0022529,0.001507703528
100M3,R2,0.001,JC,NJ,0.0112242,NA
100M3,R2,0.001,JC,NJ,0.0271751,NA
100M3,R2,0.001,JC,NJ,0.0050672,0.00016587868
100M3,R2,0.001,JC,NJ,0.012054500000000001,NA
100M3,R2,0.001,JC,NJ,0.0036941,NA
100M3,R2,0.001,JC,NJ,0.014587500000000002,NA
100M3,R2,0.001,JC,NJ,0.0146961,NA
100M3,R2,0.001,JC,NJ,0.0176304,NA
100M3,R2,0.001,JC,NJ,0.0016238,0.001392220432
100M3,R2,0.001,JC,NJ,0.0034643,0.00335058741
100M3,R2,0.001,JC,NJ,0.019747499999999998,0.011191486013
100M3,R2,0.001,JC,NJ,0.0060174,NA
100M3,R2,0.001,JC,NJ,0.0045091,NA
100M3,R2,0.001,JC,NJ,0.0012677,NA
100M3,R2,0.001,JC,NJ,0.0006927,NA
100M3,R2,0.001,JC,NJ,0.0044361,NA
100M3,R2,0.001,JC,NJ,0.0116754,NA
100M3,R2,0.001,JC,NJ,0.0007763000000000001,NA
100M3,R2,0.001,JC,NJ,0.0040556,NA
100M3,R2,0.001,JC,NJ,0.035520699999999995,NA
100M3,R2,0.001,JC,NJ,0.025976,NA
100M3,R2,0.001,JC,NJ,0.017903199999999998,NA
100M3,R2,0.001,JC,NJ,0.006766200000000001,NA
100M3,R2,0.001,JC,NJ,0.0028934000000000004,NA
100M3,R2,0.001,JC,NJ,0.0241432,NA
100M3,R2,0.001,JC,NJ,0.0008985999999999999,NA
100M3,R2,0.001,JC,NJ,0.0007748000000000001,NA
100M3,R2,0.001,JC,NJ,0.008709300000000001,NA
100M3,R2,0.001,JC,NJ,0.009784900000000001,0.018462031806
100M3,R2,0.001,JC,NJ,0.015422000000000002,NA
100M3,R2,0.001,JC,NJ,0.0181009,NA
100M3,R2,0.001,JC,NJ,0.0128568,NA
100M3,R2,0.001,JC,NJ,0.020900500000000002,0.019454253296
100M3,R2,0.001,JC,NJ,0.0073501,0.010519897843
100M3,R2,0.001,JC,NJ,0.0244071,NA
100M3,R2,0.001,JC,NJ,0.025035900000000003,0.028738368704
100M3,R2,0.001,JC,NJ,0.019665099999999998,NA
100M3,R2,0.001,JC,NJ,0.018291699999999998,NA
100M3,R2,0.001,JC,NJ,0.0064057,0.010366693224
100M3,R2,0.001,JC,NJ,0.0106424,0.008557916343
100M3,R2,0.001,JC,NJ,0.008964,NA
100M3,R2,0.001,JC,NJ,0.0143747,NA
100M3,R2,0.001,JC,NJ,0.0074069,NA
100M3,R2,0.001,JC,NJ,0.0060077,NA
100M3,R2,0.001,JC,NJ,0.0031011000000000003,0.001854233494
100M3,R2,0.001,JC,NJ,0.0157341,NA
100M3,R2,0.001,JC,NJ,0.0546684,NA
100M3,R2,0.001,JC,NJ,0.0154482,NA
100M3,R2,0.001,JC,NJ,0.0070572000000000005,NA
100M3,R2,0.001,JC,NJ,0.0015328,NA
100M3,R2,0.001,JC,NJ,0.0332394,0.02382172627
100M3,R2,0.001,JC,NJ,0.0074475,0.066571004236
100M3,R2,0.001,JC,NJ,0.013233,NA
100M3,R2,0.001,JC,NJ,0.0571315,NA
100M3,R2,0.001,JC,NJ,0.0034458,0.004092105622
100M3,R2,0.001,JC,NJ,0.0185242,NA
100M3,R2,0.001,JC,NJ,0.028612500000000003,NA
100M3,R2,0.001,JC,NJ,0.0022639,NA
100M3,R2,0.001,JC,NJ,0.0164986,NA
100M3,R2,0.001,JC,NJ,0.0247699,NA
100M3,R2,0.001,JC,NJ,0.0598889,NA
100M3,R2,0.001,JC,NJ,0.0029361,NA
100M3,R2,0.001,JC,NJ,0.027682300000000003,0.010998999327
100M3,R2,0.001,JC,NJ,0.0228146,0.092713733997
100M3,R2,0.001,JC,NJ,0.0604294,0.001295609484
100M3,R2,0.001,JC,NJ,0.0550862,NA
100M3,R2,0.001,JC,NJ,0.0024232999999999998,NA
100M3,R2,0.001,JC,NJ,0.0052554,NA
100M3,R2,0.001,JC,NJ,0.027859500000000002,NA
100M3,R2,0.001,JC,NJ,0.0263077,NA
100M3,R2,0.001,JC,NJ,0.0044611,NA
100M3,R2,0.001,JC,NJ,0.0009805,NA
100M3,R2,0.001,JC,NJ,0.0055553,NA
100M3,R2,0.001,JC,NJ,0.030101199999999998,NA
100M3,R2,0.001,JC,NJ,0.0020188000000000003,NA
100M3,R2,0.001,JC,NJ,0.0136099,NA
100M3,R2,0.001,JC,NJ,0.007666699999999999,NA
100M3,R2,0.001,JC,NJ,0.0179266,NA
100M3,R2,0.001,JC,NJ,0.0019149,NA
100M3,R2,0.001,JC,NJ,0.030661300000000002,NA
100M3,R2,0.001,JC,NJ,0.024882500000000002,NA
100M3,R2,0.001,JC,NJ,0.0082897,NA
100M3,R2,0.001,JC,NJ,0.0254178,NA
100M3,R2,0.001,JC,NJ,0.0116686,NA
100M3,R2,0.001,JC,NJ,0.009413000000000001,NA
100M3,R2,0.001,JC,NJ,0.0017154000000000002,0.045609199137
100M3,R2,0.001,JC,NJ,0.0589323,NA
100M3,R2,0.001,JC,NJ,0.0002117,NA
100M3,R2,0.001,JC,NJ,0.020508500000000002,NA
100M3,R2,0.001,JC,NJ,0.0042237,0.004835418092
100M3,R2,0.001,JC,NJ,0.0767559,NA
100M3,R2,0.001,JC,NJ,NA,0.003202524394
100M3,R2,0.001,JC,NJ,NA,0.011214649147
100M3,R2,0.001,JC,NJ,NA,0.019729543026
100M3,R2,0.001,JC,NJ,NA,0.01432387233
100M3,R2,0.001,JC,NJ,NA,0.015415796806
100M3,R2,0.001,JC,NJ,NA,0.033459296165
100M3,R2,0.001,JC,NJ,NA,0.013358010167
100M3,R2,0.001,JC,NJ,NA,0.019337535004
100M3,R2,0.001,JC,NJ,NA,0.021330522537
100M3,R2,0.001,JC,NJ,NA,0.001851967298
100M3,R2,0.001,JC,NJ,NA,0.006874078641
100M3,R2,0.001,JC,NJ,NA,0.027037702284
100M3,R2,0.001,JC,NJ,NA,0.020747506261
100M3,R2,0.001,JC,NJ,NA,0.000187300848
100M3,R2,0.001,JC,NJ,NA,0.000974986544
100M3,R2,0.001,JC,NJ,NA,0.008586634122
100M3,R2,0.001,JC,NJ,NA,0.022254354649
100M3,R2,0.001,JC,NJ,NA,0.002515336389
100M3,R2,0.001,JC,NJ,NA,0.033758261679
100M3,R2,0.001,JC,NJ,NA,0.019371524699
100M3,R2,0.001,JC,NJ,NA,0.017980505436
100M3,R2,0.001,JC,NJ,NA,0.019234356239
100M3,R2,0.001,JC,NJ,NA,0.01047668077
100M3,R2,0.001,JC,NJ,NA,0.002725696345
100M3,R2,0.001,JC,NJ,NA,0.001321021523
100M3,R2,0.001,JC,NJ,NA,0.001603301106
100M3,R2,0.001,JC,NJ,NA,0.000613346754
100M3,R2,0.001,JC,NJ,NA,0.012467547257
100M3,R2,0.001,JC,NJ,NA,1.620737e-05
100M3,R2,0.001,JC,NJ,NA,0.006819042997
100M3,R2,0.001,JC,NJ,NA,0.034544623812
100M3,R2,0.001,JC,NJ,NA,0.023869866525
100M3,R2,0.001,JC,NJ,NA,0.006059369619
100M3,R2,0.001,JC,NJ,NA,0.020054995052
100M3,R2,0.001,JC,NJ,NA,0.018170508163
100M3,R2,0.001,JC,NJ,NA,0.027792675477
100M3,R2,0.001,JC,NJ,NA,0.028756379806
100M3,R2,0.001,JC,NJ,NA,0.061079476165
100M3,R2,0.001,JC,NJ,NA,0.019816189148
100M3,R2,0.001,JC,NJ,NA,0.021892863073
100M3,R2,0.001,JC,NJ,NA,0.005358417018
100M3,R2,0.001,JC,NJ,NA,0.010222259044
100M3,R2,0.001,JC,NJ,NA,0.003542733222
100M3,R2,0.001,JC,NJ,NA,0.01346460452
100M3,R2,0.001,JC,NJ,NA,0.001201898498
100M3,R2,0.001,JC,NJ,NA,0.01428767684
100M3,R2,0.001,JC,NJ,NA,0.001797084396
100M3,R2,0.001,JC,NJ,NA,0.018031299179
100M3,R2,0.001,JC,NJ,NA,0.008429886592
100M3,R2,0.001,JC,NJ,NA,0.004842776435
100M3,R2,0.001,JC,NJ,NA,0.003663685116
100M3,R2,0.001,JC,NJ,NA,0.009389063852
100M3,R2,0.001,JC,NJ,NA,0.051353133907
100M3,R2,0.001,JC,NJ,NA,0.015885796256
100M3,R2,0.001,JC,NJ,NA,0.066461146591
100M3,R2,0.001,JC,NJ,NA,0.01186202174
100M3,R2,0.001,JC,NJ,NA,0.039363650909
100M3,R2,0.001,JC,NJ,NA,0.01325545065
100M3,R2,0.001,JC,NJ,NA,0.002273469663
100M3,R2,0.001,JC,NJ,NA,0.02219674212
100M3,R2,0.001,JC,NJ,NA,0.028306797503
100M3,R2,0.001,JC,NJ,NA,0.007077171018
100M3,R2,0.001,JC,NJ,NA,0.00145245902
100M3,R2,0.001,JC,NJ,NA,0.019194628483
100M3,R2,0.001,JC,NJ,NA,0.000720105061
100M3,R2,0.001,JC,NJ,NA,0.003270386647
100M3,R2,0.001,JC,NJ,NA,0.006729825189
100M3,R2,0.001,JC,NJ,NA,0.036184900142
100M3,R2,0.001,JC,NJ,NA,0.003951539852
100M3,R2,0.001,JC,NJ,NA,0.004325228286
100M3,R2,0.001,JC,NJ,NA,0.018891800545
100M3,R2,0.001,JC,NJ,NA,0.01863335588
100M3,R2,0.001,JC,NJ,NA,0.003852355701
100M3,R2,0.001,JC,NJ,NA,0.017181978241
100M3,R2,0.001,JC,NJ,NA,0.012160442549
100M3,R2,0.001,JC,NJ,NA,0.045309441108
100M3,R2,0.001,JC,NJ,NA,0.014845094253
100M3,R3,1,JC,NJ,51.4014,0.419673960816
100M3,R3,1,JC,NJ,29.7698,0.186283710294
100M3,R3,1,JC,NJ,1.5062,NA
100M3,R3,1,JC,NJ,40.6728,NA
100M3,R3,1,JC,NJ,20.0172,NA
100M3,R3,1,JC,NJ,10.7315,NA
100M3,R3,1,JC,NJ,13.4083,NA
100M3,R3,1,JC,NJ,18.3047,NA
100M3,R3,1,JC,NJ,29.0268,NA
100M3,R3,1,JC,NJ,40.3412,NA
100M3,R3,1,JC,NJ,43.5211,NA
100M3,R3,1,JC,NJ,6.3332,NA
100M3,R3,1,JC,NJ,15.5341,NA
100M3,R3,1,JC,NJ,58.5788,NA
100M3,R3,1,JC,NJ,3.28,0.399215656741
100M3,R3,1,JC,NJ,86.7429,0.300605590414
100M3,R3,1,JC,NJ,23.945,0.170884688889
100M3,R3,1,JC,NJ,53.1437,NA
100M3,R3,1,JC,NJ,20.918,NA
100M3,R3,1,JC,NJ,54.6057,NA
100M3,R3,1,JC,NJ,41.4134,NA
100M3,R3,1,JC,NJ,2.5685,NA
100M3,R3,1,JC,NJ,16.6201,NA
100M3,R3,1,JC,NJ,5.0786,NA
100M3,R3,1,JC,NJ,8.0608,NA
100M3,R3,1,JC,NJ,9.9944,NA
100M3,R3,1,JC,NJ,6.3638,NA
100M3,R3,1,JC,NJ,1.8552,NA
100M3,R3,1,JC,NJ,13.0231,0.174334766971
100M3,R3,1,JC,NJ,5.9611,1.131077557275
100M3,R3,1,JC,NJ,43.1887,0.442294108809
100M3,R3,1,JC,NJ,49.9068,NA
100M3,R3,1,JC,NJ,6.6448,NA
100M3,R3,1,JC,NJ,3.3601,NA
100M3,R3,1,JC,NJ,7.9654,NA
100M3,R3,1,JC,NJ,0.9784,NA
100M3,R3,1,JC,NJ,85.5143,NA
100M3,R3,1,JC,NJ,14.2486,NA
100M3,R3,1,JC,NJ,10.7662,NA
100M3,R3,1,JC,NJ,4.721,NA
100M3,R3,1,JC,NJ,50.1216,NA
100M3,R3,1,JC,NJ,2.9131,NA
100M3,R3,1,JC,NJ,61.9874,NA
100M3,R3,1,JC,NJ,1.3586,NA
100M3,R3,1,JC,NJ,4.3963,NA
100M3,R3,1,JC,NJ,25.3328,NA
100M3,R3,1,JC,NJ,43.5755,NA
100M3,R3,1,JC,NJ,11.9326,0.236063572788
100M3,R3,1,JC,NJ,21.3624,NA
100M3,R3,1,JC,NJ,7.2244,NA
100M3,R3,1,JC,NJ,25.9766,NA
100M3,R3,1,JC,NJ,24.1284,NA
100M3,R3,1,JC,NJ,63.3953,0.091572916935
100M3,R3,1,JC,NJ,19.3127,NA
100M3,R3,1,JC,NJ,5.8179,NA
100M3,R3,1,JC,NJ,31.8235,NA
100M3,R3,1,JC,NJ,4.5572,NA
100M3,R3,1,JC,NJ,63.5882,NA
100M3,R3,1,JC,NJ,48.4191,NA
100M3,R3,1,JC,NJ,29.7432,NA
100M3,R3,1,JC,NJ,6.9788,NA
100M3,R3,1,JC,NJ,5.3221,NA
100M3,R3,1,JC,NJ,0.6291,NA
100M3,R3,1,JC,NJ,30.0782,NA
100M3,R3,1,JC,NJ,1.273,NA
100M3,R3,1,JC,NJ,5.2996,NA
100M3,R3,1,JC,NJ,0.4081,NA
100M3,R3,1,JC,NJ,32.804,NA
100M3,R3,1,JC,NJ,20.352,0.359553110684
100M3,R3,1,JC,NJ,23.5718,NA
100M3,R3,1,JC,NJ,1.4816,NA
100M3,R3,1,JC,NJ,2.0005,NA
100M3,R3,1,JC,NJ,2.8539,NA
100M3,R3,1,JC,NJ,11.6086,0.549656461577
100M3,R3,1,JC,NJ,1.2737,NA
100M3,R3,1,JC,NJ,21.7679,NA
100M3,R3,1,JC,NJ,3.1648,NA
100M3,R3,1,JC,NJ,10.446,0.108779932757
100M3,R3,1,JC,NJ,0.776,0.23028553067
100M3,R3,1,JC,NJ,45.1248,0.079624905529
100M3,R3,1,JC,NJ,15.1295,0.491408113398
100M3,R3,1,JC,NJ,2.3036,0.065639848913
100M3,R3,1,JC,NJ,8.2052,NA
100M3,R3,1,JC,NJ,45.7766,NA
100M3,R3,1,JC,NJ,2.5481,0.213234975519
100M3,R3,1,JC,NJ,15.3821,NA
100M3,R3,1,JC,NJ,45.1625,0.151561085016
100M3,R3,1,JC,NJ,0.2482,0.490667461804
100M3,R3,1,JC,NJ,19.7367,NA
100M3,R3,1,JC,NJ,13.9736,NA
100M3,R3,1,JC,NJ,14.8213,0.247870576702
100M3,R3,1,JC,NJ,63.3354,NA
100M3,R3,1,JC,NJ,12.7166,0.377945327447
100M3,R3,1,JC,NJ,23.5753,NA
100M3,R3,1,JC,NJ,61.6145,NA
100M3,R3,1,JC,NJ,18.5046,NA
100M3,R3,1,JC,NJ,15.9562,NA
100M3,R3,1,JC,NJ,3.2685,NA
100M3,R3,1,JC,NJ,NA,0.356166361024
100M3,R3,1,JC,NJ,NA,0.620047408586
100M3,R3,1,JC,NJ,NA,0.11307562354
100M3,R3,1,JC,NJ,NA,0.337117970192
100M3,R3,1,JC,NJ,NA,0.30230580737
100M3,R3,1,JC,NJ,NA,0.220100530406
100M3,R3,1,JC,NJ,NA,0.617841794657
100M3,R3,1,JC,NJ,NA,0.197596896011
100M3,R3,1,JC,NJ,NA,0.151141959876
100M3,R3,1,JC,NJ,NA,0.301127837846
100M3,R3,1,JC,NJ,NA,0.342134223355
100M3,R3,1,JC,NJ,NA,0.395564976129
100M3,R3,1,JC,NJ,NA,0.612813726703
100M3,R3,1,JC,NJ,NA,0.142418230069
